id,name,base_experience,height,weight,speed,hp,attack,defense,special-attack,special-defense,forms,species,is_default,pokemon_order,type1,type2,ability1,ability2,ability3,base_happiness,capture_rate,color,evolves_from_species,forms_switchable,generation,growth_rate,habitat,has_gender_differences,hatch_counter,is_baby,is_legendary,is_mythical,species_order,pal_park_encounters,shape,varieties,egg_group1,egg_group2,%_female,%_male
315,roselia,140.0,3,20,65,50,60,45,100,80,roselia,roselia,True,424,grass,poison,natural-cure,poison-point,leaf-guard,50,150,green,budew,False,3,medium-slow,grassland,True,20.0,False,False,False,342,field,humanoid,['roselia'],fairy,plant,50.0,50.0
316,gulpin,60.0,4,103,40,70,43,53,43,53,gulpin,gulpin,True,426,poison,,liquid-ooze,sticky-hold,gluttony,70,225,green,,False,3,fast-then-very-slow,grassland,True,20.0,False,False,False,344,forest,arms,['gulpin'],indeterminate,,50.0,50.0
317,swalot,163.0,17,800,55,100,73,83,73,83,swalot,swalot,True,427,poison,,liquid-ooze,sticky-hold,gluttony,70,75,purple,gulpin,False,3,fast-then-very-slow,grassland,True,20.0,False,False,False,345,forest,arms,['swalot'],indeterminate,,50.0,50.0
318,carvanha,61.0,8,208,65,45,90,20,65,20,carvanha,carvanha,True,428,water,dark,rough-skin,speed-boost,,35,225,red,,False,3,slow,sea,False,20.0,False,False,False,346,sea,fish,['carvanha'],water2,,50.0,50.0
319,sharpedo,161.0,18,888,95,70,120,40,95,40,sharpedo,sharpedo,True,429,water,dark,rough-skin,speed-boost,,35,60,blue,carvanha,True,3,slow,sea,False,20.0,False,False,False,347,sea,fish,"['sharpedo', 'sharpedo-mega']",water2,,50.0,50.0
10070,sharpedo-mega,196.0,25,1303,105,70,140,70,110,65,sharpedo-mega,sharpedo,False,430,water,dark,strong-jaw,,,35,60,blue,carvanha,True,3,slow,sea,False,20.0,False,False,False,347,sea,fish,"['sharpedo', 'sharpedo-mega']",water2,,50.0,50.0
320,wailmer,80.0,20,1300,60,130,70,35,70,35,wailmer,wailmer,True,431,water,,water-veil,oblivious,pressure,50,125,blue,,False,3,fast-then-very-slow,sea,False,40.0,False,False,False,348,sea,fish,['wailmer'],ground,water2,50.0,50.0
321,wailord,175.0,145,3980,60,170,90,45,90,45,wailord,wailord,True,432,water,,water-veil,oblivious,pressure,50,60,blue,wailmer,False,3,fast-then-very-slow,sea,False,40.0,False,False,False,349,sea,fish,['wailord'],ground,water2,50.0,50.0
322,numel,61.0,7,240,35,60,60,40,65,45,numel,numel,True,433,fire,ground,oblivious,simple,own-tempo,70,255,yellow,,False,3,medium,mountain,True,20.0,False,False,False,350,mountain,quadruped,['numel'],ground,,50.0,50.0
323,camerupt,161.0,19,2200,40,70,100,70,105,75,camerupt,camerupt,True,434,fire,ground,magma-armor,solid-rock,anger-point,70,150,red,numel,True,3,medium,mountain,True,20.0,False,False,False,351,mountain,quadruped,"['camerupt', 'camerupt-mega']",ground,,50.0,50.0
10087,camerupt-mega,196.0,25,3205,20,70,120,100,145,105,camerupt-mega,camerupt,False,435,fire,ground,sheer-force,,,70,150,red,numel,True,3,medium,mountain,True,20.0,False,False,False,351,mountain,quadruped,"['camerupt', 'camerupt-mega']",ground,,50.0,50.0
324,torkoal,165.0,5,804,20,70,85,140,85,70,torkoal,torkoal,True,436,fire,,white-smoke,drought,shell-armor,50,90,brown,,False,3,medium,mountain,False,20.0,False,False,False,352,mountain,quadruped,['torkoal'],ground,,50.0,50.0
325,spoink,66.0,7,306,60,60,25,35,70,80,spoink,spoink,True,437,psychic,,thick-fat,own-tempo,gluttony,70,255,black,,False,3,fast,mountain,False,20.0,False,False,False,353,field,arms,['spoink'],ground,,50.0,50.0
326,grumpig,165.0,9,715,80,80,45,65,90,110,grumpig,grumpig,True,438,psychic,,thick-fat,own-tempo,gluttony,70,60,purple,spoink,False,3,fast,mountain,False,20.0,False,False,False,354,field,upright,['grumpig'],ground,,50.0,50.0
327,spinda,126.0,11,50,60,60,60,60,60,60,spinda,spinda,True,439,normal,,own-tempo,tangled-feet,contrary,70,255,brown,,False,3,fast,mountain,False,15.0,False,False,False,355,field,upright,['spinda'],ground,humanshape,50.0,50.0
328,trapinch,58.0,7,150,10,45,100,45,45,45,trapinch,trapinch,True,440,ground,,hyper-cutter,arena-trap,sheer-force,50,255,brown,,False,3,medium-slow,rough-terrain,False,20.0,False,False,False,356,mountain,armor,['trapinch'],bug,dragon,50.0,50.0
329,vibrava,119.0,11,153,70,50,70,50,50,50,vibrava,vibrava,True,441,ground,dragon,levitate,,,50,120,green,trapinch,False,3,medium-slow,rough-terrain,False,20.0,False,False,False,357,mountain,bug-wings,['vibrava'],bug,dragon,50.0,50.0
330,flygon,260.0,20,820,100,80,100,80,80,80,flygon,flygon,True,442,ground,dragon,levitate,,,50,45,green,vibrava,False,3,medium-slow,rough-terrain,False,20.0,False,False,False,358,mountain,wings,['flygon'],bug,dragon,50.0,50.0
331,cacnea,67.0,4,513,35,50,85,40,85,40,cacnea,cacnea,True,443,grass,,sand-veil,water-absorb,,35,190,green,,False,3,medium-slow,rough-terrain,False,20.0,False,False,False,359,mountain,humanoid,['cacnea'],plant,humanshape,50.0,50.0
332,cacturne,166.0,13,774,55,70,115,60,115,60,cacturne,cacturne,True,444,grass,dark,sand-veil,water-absorb,,35,60,green,cacnea,False,3,medium-slow,rough-terrain,True,20.0,False,False,False,360,mountain,humanoid,['cacturne'],plant,humanshape,50.0,50.0
333,swablu,62.0,4,12,50,45,40,60,40,75,swablu,swablu,True,445,normal,flying,natural-cure,cloud-nine,,50,255,blue,,False,3,slow-then-very-fast,forest,False,20.0,False,False,False,361,field,wings,['swablu'],flying,dragon,50.0,50.0
334,altaria,172.0,11,206,80,75,70,90,70,105,altaria,altaria,True,446,dragon,flying,natural-cure,cloud-nine,,50,45,blue,swablu,True,3,slow-then-very-fast,forest,False,20.0,False,False,False,362,field,wings,"['altaria', 'altaria-mega']",flying,dragon,50.0,50.0
10067,altaria-mega,207.0,15,206,80,75,110,110,110,105,altaria-mega,altaria,False,447,dragon,fairy,pixilate,,,50,45,blue,swablu,True,3,slow-then-very-fast,forest,False,20.0,False,False,False,362,field,wings,"['altaria', 'altaria-mega']",flying,dragon,50.0,50.0
335,zangoose,160.0,13,403,90,73,115,60,60,60,zangoose,zangoose,True,448,normal,,immunity,toxic-boost,,70,90,white,,False,3,slow-then-very-fast,grassland,False,20.0,False,False,False,363,field,upright,['zangoose'],ground,,50.0,50.0
336,seviper,160.0,27,525,65,73,100,60,100,60,seviper,seviper,True,449,poison,,shed-skin,infiltrator,,70,90,black,,False,3,fast-then-very-slow,grassland,False,20.0,False,False,False,364,forest,squiggle,['seviper'],ground,dragon,50.0,50.0
337,lunatone,161.0,10,1680,70,90,55,65,95,85,lunatone,lunatone,True,450,rock,psychic,levitate,,,50,45,yellow,,False,3,fast,cave,False,25.0,False,False,False,365,mountain,ball,['lunatone'],mineral,,0.0,0.0
338,solrock,161.0,12,1540,70,90,95,85,55,65,solrock,solrock,True,451,rock,psychic,levitate,,,50,45,red,,False,3,fast,cave,False,25.0,False,False,False,366,mountain,ball,['solrock'],mineral,,0.0,0.0
339,barboach,58.0,4,19,60,50,48,43,46,41,barboach,barboach,True,452,water,ground,oblivious,anticipation,hydration,50,190,gray,,False,3,medium,waters-edge,False,20.0,False,False,False,367,pond,fish,['barboach'],water2,,50.0,50.0
340,whiscash,164.0,9,236,60,110,78,73,76,71,whiscash,whiscash,True,453,water,ground,oblivious,anticipation,hydration,50,75,blue,barboach,False,3,medium,waters-edge,False,20.0,False,False,False,368,pond,fish,['whiscash'],water2,,50.0,50.0
341,corphish,62.0,6,115,35,43,80,65,50,35,corphish,corphish,True,454,water,,hyper-cutter,shell-armor,adaptability,50,205,red,,False,3,fast-then-very-slow,waters-edge,False,15.0,False,False,False,369,pond,armor,['corphish'],water1,water3,50.0,50.0
342,crawdaunt,164.0,11,328,55,63,120,85,90,55,crawdaunt,crawdaunt,True,455,water,dark,hyper-cutter,shell-armor,adaptability,50,155,red,corphish,False,3,fast-then-very-slow,waters-edge,False,15.0,False,False,False,370,pond,armor,['crawdaunt'],water1,water3,50.0,50.0
343,baltoy,60.0,5,215,55,40,40,55,40,70,baltoy,baltoy,True,456,ground,psychic,levitate,,,50,255,brown,,False,3,medium,rough-terrain,False,20.0,False,False,False,371,mountain,arms,['baltoy'],mineral,,0.0,0.0
344,claydol,175.0,15,1080,75,60,70,105,70,120,claydol,claydol,True,457,ground,psychic,levitate,,,50,90,black,baltoy,False,3,medium,rough-terrain,False,20.0,False,False,False,372,mountain,arms,['claydol'],mineral,,0.0,0.0
345,lileep,71.0,10,238,23,66,41,77,61,87,lileep,lileep,True,458,rock,grass,suction-cups,storm-drain,,50,45,purple,,False,3,slow-then-very-fast,sea,False,30.0,False,False,False,373,sea,blob,['lileep'],water3,,12.5,87.5
346,cradily,173.0,15,604,43,86,81,97,81,107,cradily,cradily,True,459,rock,grass,suction-cups,storm-drain,,50,45,green,lileep,False,3,slow-then-very-fast,sea,False,30.0,False,False,False,374,sea,blob,['cradily'],water3,,12.5,87.5
347,anorith,71.0,7,125,75,45,95,50,40,50,anorith,anorith,True,460,rock,bug,battle-armor,swift-swim,,50,45,gray,,False,3,slow-then-very-fast,waters-edge,False,30.0,False,False,False,375,sea,armor,['anorith'],water3,,12.5,87.5
348,armaldo,173.0,15,682,45,75,125,100,70,80,armaldo,armaldo,True,461,rock,bug,battle-armor,swift-swim,,50,45,gray,anorith,False,3,slow-then-very-fast,waters-edge,False,30.0,False,False,False,376,sea,upright,['armaldo'],water3,,12.5,87.5
349,feebas,40.0,6,74,80,20,15,20,10,55,feebas,feebas,True,462,water,,swift-swim,oblivious,adaptability,50,255,brown,,False,3,slow-then-very-fast,waters-edge,False,20.0,False,False,False,377,sea,fish,['feebas'],water1,dragon,50.0,50.0
350,milotic,189.0,62,1620,81,95,60,79,100,125,milotic,milotic,True,463,water,,marvel-scale,competitive,cute-charm,50,60,pink,feebas,False,3,slow-then-very-fast,waters-edge,True,20.0,False,False,False,378,sea,squiggle,['milotic'],water1,dragon,50.0,50.0
351,castform,147.0,3,8,70,70,70,70,70,70,castform,castform,True,464,normal,,forecast,,,70,45,gray,,True,3,medium,grassland,False,25.0,False,False,False,379,field,ball,"['castform', 'castform-sunny', 'castform-rainy', 'castform-snowy']",fairy,indeterminate,50.0,50.0
10013,castform-sunny,147.0,3,8,70,70,70,70,70,70,castform-sunny,castform,False,465,fire,,forecast,,,70,45,gray,,True,3,medium,grassland,False,25.0,False,False,False,379,field,ball,"['castform', 'castform-sunny', 'castform-rainy', 'castform-snowy']",fairy,indeterminate,50.0,50.0
10014,castform-rainy,147.0,3,8,70,70,70,70,70,70,castform-rainy,castform,False,466,water,,forecast,,,70,45,gray,,True,3,medium,grassland,False,25.0,False,False,False,379,field,ball,"['castform', 'castform-sunny', 'castform-rainy', 'castform-snowy']",fairy,indeterminate,50.0,50.0
10015,castform-snowy,147.0,3,8,70,70,70,70,70,70,castform-snowy,castform,False,467,ice,,forecast,,,70,45,gray,,True,3,medium,grassland,False,25.0,False,False,False,379,field,ball,"['castform', 'castform-sunny', 'castform-rainy', 'castform-snowy']",fairy,indeterminate,50.0,50.0
352,kecleon,154.0,10,220,40,60,90,70,60,120,kecleon,kecleon,True,468,normal,,color-change,protean,,70,200,green,,False,3,medium-slow,forest,False,20.0,False,False,False,380,forest,upright,['kecleon'],ground,,50.0,50.0
353,shuppet,59.0,6,23,45,44,75,35,63,33,shuppet,shuppet,True,469,ghost,,insomnia,frisk,cursed-body,35,225,black,,False,3,fast,urban,False,25.0,False,False,False,381,forest,ball,['shuppet'],indeterminate,,50.0,50.0
354,banette,159.0,11,125,65,64,115,65,83,63,banette,banette,True,470,ghost,,insomnia,frisk,cursed-body,35,45,black,shuppet,True,3,fast,urban,False,25.0,False,False,False,382,forest,upright,"['banette', 'banette-mega']",indeterminate,,50.0,50.0
10056,banette-mega,194.0,12,130,75,64,165,75,93,83,banette-mega,banette,False,471,ghost,,prankster,,,35,45,black,shuppet,True,3,fast,urban,False,25.0,False,False,False,382,forest,upright,"['banette', 'banette-mega']",indeterminate,,50.0,50.0
355,duskull,59.0,8,150,25,20,40,90,30,90,duskull,duskull,True,472,ghost,,levitate,frisk,,35,190,black,,False,3,fast,forest,False,25.0,False,False,False,383,forest,arms,['duskull'],indeterminate,,50.0,50.0
356,dusclops,159.0,16,306,25,40,70,130,60,130,dusclops,dusclops,True,473,ghost,,pressure,frisk,,35,90,black,duskull,False,3,fast,forest,False,25.0,False,False,False,384,forest,humanoid,['dusclops'],indeterminate,,50.0,50.0
357,tropius,161.0,20,1000,51,99,68,83,72,87,tropius,tropius,True,475,grass,flying,chlorophyll,solar-power,harvest,70,200,green,,False,3,slow,forest,False,25.0,False,False,False,386,forest,quadruped,['tropius'],monster,plant,50.0,50.0
358,chimecho,159.0,6,10,65,75,50,80,95,90,chimecho,chimecho,True,477,psychic,,levitate,,,70,45,blue,chingling,False,3,fast,grassland,False,25.0,False,False,False,388,mountain,arms,['chimecho'],indeterminate,,50.0,50.0
359,absol,163.0,12,470,75,65,130,60,75,60,absol,absol,True,478,dark,,pressure,super-luck,justified,35,30,white,,True,3,medium-slow,mountain,False,25.0,False,False,False,389,mountain,quadruped,"['absol', 'absol-mega']",ground,,50.0,50.0
10057,absol-mega,198.0,12,490,115,65,150,60,115,60,absol-mega,absol,False,479,dark,,magic-bounce,,,35,30,white,,True,3,medium-slow,mountain,False,25.0,False,False,False,389,mountain,quadruped,"['absol', 'absol-mega']",ground,,50.0,50.0
360,wynaut,52.0,6,140,23,95,23,48,23,48,wynaut,wynaut,True,298,psychic,,shadow-tag,telepathy,,50,125,blue,,False,3,medium,cave,False,20.0,True,False,False,232,field,upright,['wynaut'],no-eggs,,50.0,50.0
361,snorunt,60.0,7,168,50,50,50,50,50,50,snorunt,snorunt,True,480,ice,,inner-focus,ice-body,moody,50,190,gray,,False,3,medium,cave,False,20.0,False,False,False,390,mountain,humanoid,['snorunt'],fairy,mineral,50.0,50.0
362,glalie,168.0,15,2565,80,80,80,80,80,80,glalie,glalie,True,481,ice,,inner-focus,ice-body,moody,50,75,gray,snorunt,True,3,medium,cave,False,20.0,False,False,False,391,mountain,ball,"['glalie', 'glalie-mega']",fairy,mineral,50.0,50.0
10074,glalie-mega,203.0,21,3502,100,80,120,80,120,80,glalie-mega,glalie,False,482,ice,,refrigerate,,,50,75,gray,snorunt,True,3,medium,cave,False,20.0,False,False,False,391,mountain,ball,"['glalie', 'glalie-mega']",fairy,mineral,50.0,50.0
363,spheal,58.0,8,395,25,70,40,50,55,50,spheal,spheal,True,484,ice,water,thick-fat,ice-body,oblivious,50,255,blue,,False,3,medium-slow,sea,False,20.0,False,False,False,393,sea,fish,['spheal'],water1,ground,50.0,50.0
364,sealeo,144.0,11,876,45,90,60,70,75,70,sealeo,sealeo,True,485,ice,water,thick-fat,ice-body,oblivious,50,120,blue,spheal,False,3,medium-slow,sea,False,20.0,False,False,False,394,sea,fish,['sealeo'],water1,ground,50.0,50.0
365,walrein,265.0,14,1506,65,110,80,90,95,90,walrein,walrein,True,486,ice,water,thick-fat,ice-body,oblivious,50,45,blue,sealeo,False,3,medium-slow,sea,False,20.0,False,False,False,395,sea,quadruped,['walrein'],water1,ground,50.0,50.0
366,clamperl,69.0,4,525,32,35,64,85,74,55,clamperl,clamperl,True,487,water,,shell-armor,rattled,,70,255,blue,,False,3,slow-then-very-fast,sea,False,20.0,False,False,False,396,sea,ball,['clamperl'],water1,,50.0,50.0
367,huntail,170.0,17,270,52,55,104,105,94,75,huntail,huntail,True,488,water,,swift-swim,water-veil,,70,60,blue,clamperl,False,3,slow-then-very-fast,sea,False,20.0,False,False,False,397,sea,squiggle,['huntail'],water1,,50.0,50.0
368,gorebyss,170.0,18,226,52,55,84,105,114,75,gorebyss,gorebyss,True,489,water,,swift-swim,hydration,,70,60,pink,clamperl,False,3,slow-then-very-fast,sea,False,20.0,False,False,False,398,sea,squiggle,['gorebyss'],water1,,50.0,50.0
369,relicanth,170.0,10,234,55,100,90,130,45,65,relicanth,relicanth,True,490,water,rock,swift-swim,rock-head,sturdy,50,25,gray,,False,3,slow,sea,True,40.0,False,False,False,399,sea,fish,['relicanth'],water1,water2,12.5,87.5
370,luvdisc,116.0,6,87,97,43,30,55,40,65,luvdisc,luvdisc,True,491,water,,swift-swim,hydration,,70,225,pink,,False,3,fast,sea,False,20.0,False,False,False,400,sea,fish,['luvdisc'],water2,,75.0,25.0
371,bagon,60.0,6,421,50,45,75,60,40,30,bagon,bagon,True,492,dragon,,rock-head,sheer-force,,35,45,blue,,False,3,slow,rough-terrain,False,40.0,False,False,False,401,mountain,humanoid,['bagon'],dragon,,50.0,50.0
372,shelgon,147.0,11,1105,50,65,95,100,60,50,shelgon,shelgon,True,493,dragon,,rock-head,overcoat,,35,45,white,bagon,False,3,slow,rough-terrain,False,40.0,False,False,False,402,mountain,quadruped,['shelgon'],dragon,,50.0,50.0
373,salamence,300.0,15,1026,100,95,135,80,110,80,salamence,salamence,True,494,dragon,flying,intimidate,moxie,,35,45,blue,shelgon,True,3,slow,rough-terrain,False,40.0,False,False,False,403,mountain,quadruped,"['salamence', 'salamence-mega']",dragon,,50.0,50.0
10089,salamence-mega,315.0,18,1126,120,95,145,130,120,90,salamence-mega,salamence,False,495,dragon,flying,aerilate,,,35,45,blue,shelgon,True,3,slow,rough-terrain,False,40.0,False,False,False,403,mountain,quadruped,"['salamence', 'salamence-mega']",dragon,,50.0,50.0
374,beldum,60.0,6,952,30,40,55,80,35,60,beldum,beldum,True,496,steel,psychic,clear-body,light-metal,,35,3,blue,,False,3,slow,rough-terrain,False,40.0,False,False,False,404,mountain,blob,['beldum'],mineral,,0.0,0.0
375,metang,147.0,12,2025,50,60,75,100,55,80,metang,metang,True,497,steel,psychic,clear-body,light-metal,,35,3,blue,beldum,False,3,slow,rough-terrain,False,40.0,False,False,False,405,mountain,arms,['metang'],mineral,,0.0,0.0
376,metagross,300.0,16,5500,70,80,135,130,95,90,metagross,metagross,True,498,steel,psychic,clear-body,light-metal,,35,3,blue,metang,True,3,slow,rough-terrain,False,40.0,False,False,False,406,mountain,heads,"['metagross', 'metagross-mega']",mineral,,0.0,0.0
10076,metagross-mega,315.0,25,9429,110,80,145,150,105,110,metagross-mega,metagross,False,499,steel,psychic,tough-claws,,,35,3,blue,metang,True,3,slow,rough-terrain,False,40.0,False,False,False,406,mountain,heads,"['metagross', 'metagross-mega']",mineral,,0.0,0.0
377,regirock,290.0,17,2300,50,80,100,200,50,100,regirock,regirock,True,500,rock,,clear-body,sturdy,,35,3,brown,,False,3,slow,cave,False,80.0,False,True,False,407,mountain,humanoid,['regirock'],no-eggs,,0.0,0.0
378,regice,290.0,18,1750,50,80,50,100,100,200,regice,regice,True,501,ice,,clear-body,ice-body,,35,3,blue,,False,3,slow,cave,False,80.0,False,True,False,408,mountain,humanoid,['regice'],no-eggs,,0.0,0.0
379,registeel,290.0,19,2050,50,80,75,150,75,150,registeel,registeel,True,502,steel,,clear-body,light-metal,,35,3,gray,,False,3,slow,cave,False,80.0,False,True,False,409,mountain,humanoid,['registeel'],no-eggs,,0.0,0.0
380,latias,300.0,14,400,110,80,80,90,110,130,latias,latias,True,503,dragon,psychic,levitate,,,90,3,red,,True,3,slow,waters-edge,False,120.0,False,True,False,410,field,wings,"['latias', 'latias-mega']",no-eggs,,100.0,0.0
10062,latias-mega,315.0,18,520,110,80,100,120,140,150,latias-mega,latias,False,504,dragon,psychic,levitate,,,90,3,red,,True,3,slow,waters-edge,False,120.0,False,True,False,410,field,wings,"['latias', 'latias-mega']",no-eggs,,100.0,0.0
381,latios,300.0,20,600,110,80,90,80,130,110,latios,latios,True,505,dragon,psychic,levitate,,,90,3,blue,,True,3,slow,waters-edge,False,120.0,False,True,False,411,field,wings,"['latios', 'latios-mega']",no-eggs,,0.0,100.0
10063,latios-mega,315.0,23,700,110,80,130,100,160,120,latios-mega,latios,False,506,dragon,psychic,levitate,,,90,3,blue,,True,3,slow,waters-edge,False,120.0,False,True,False,411,field,wings,"['latios', 'latios-mega']",no-eggs,,0.0,100.0
382,kyogre,335.0,45,3520,90,100,100,90,150,140,kyogre,kyogre,True,507,water,,drizzle,,,0,3,blue,,True,3,slow,sea,False,120.0,False,True,False,412,sea,fish,"['kyogre', 'kyogre-primal']",no-eggs,,0.0,0.0
10077,kyogre-primal,347.0,98,4300,90,100,150,90,180,160,kyogre-primal,kyogre,False,508,water,,primordial-sea,,,0,3,blue,,True,3,slow,sea,False,120.0,False,True,False,412,sea,fish,"['kyogre', 'kyogre-primal']",no-eggs,,0.0,0.0
383,groudon,335.0,35,9500,90,100,150,140,100,90,groudon,groudon,True,509,ground,,drought,,,0,3,red,,True,3,slow,rough-terrain,False,120.0,False,True,False,413,mountain,upright,"['groudon', 'groudon-primal']",no-eggs,,0.0,0.0
10078,groudon-primal,347.0,50,9997,90,100,180,160,150,90,groudon-primal,groudon,False,510,ground,fire,desolate-land,,,0,3,red,,True,3,slow,rough-terrain,False,120.0,False,True,False,413,mountain,upright,"['groudon', 'groudon-primal']",no-eggs,,0.0,0.0
